183831	13553	236772	105318	910496	93400	66052	23847	16706	776251	349605	14758	58694	374901	160454	114836	78294	95480	182603	6136	139487	149488	175612	132122	115088	175732	27142	63215	94812	10238	236829	41040	497732	258292	37808	195806	115685	41739	197848	30118	169341	38141	242862	884535	103117	2043	172372	105069	21716	205139	10805	8589793
184723	14075	238163	106115	913456	95089	66052	23961	16767	778636	350923	14877	59344	378958	162607	116238	80104	96942	183575	6199	140279	150565	175612	133802	115088	177752	27880	63797	95703	10328	238243	41863	499652	260099	38337	198115	116736	42101	199598	30118	170678	39203	245934	887086	104882	2073	173371	105665	21907	208917	11041	8650768
185938	14424	238964	106727	916850	97300	68099	24168	16812	782013	351881	14914	60041	383687	164581	117198	80451	97866	183802	6251	140844	151777	179669	135372	115763	179621	28501	64499	96178	10397	239900	42586	501197	261742	39236	200231	117399	42436	201265	31024	171501	39741	247424	892658	106083	2083	174275	106212	22224	211928	11477	8715332
187267	14803	240122	107679	921548	98733	68637	24249	16906	786311	353372	14978	60923	387687	166564	118563	83159	99637	184724	6309	141741	153037	182344	137536	116617	181494	29346	65376	96908	10530	241901	43169	502978	263883	40052	202740	118409	42808	203632	31445	172579	40730	249859	899139	107228	2113	175409	106963	22710	217429	11806	8792556
188775	15160	241165	108640	925931	100208	69127	24392	16973	790426	355025	15039	61785	393797	169112	120635	83535	101494	185822	6386	142425	154218	185934	139444	117617	183955	29966	66545	97479	10641	243995	43826	504689	266136	41277	205347	119152	43228	205907	31944	173491	42000	252521	912986	108803	2120	176754	107843	23067	221559	12146	8879032
190113	15531	242480	109712	930326	102014	70446	24553	17074	794624	356848	15116	62746	400159	172730	122950	86270	103305	186216	6466	143387	155564	190043	142311	118587	184675	30853	68150	98552	10768	245970	44904	507040	269021	42649	208937	120193	43793	208311	32312	174591	43000	254879	920136	110640	2141	178183	108954	23466	226704	12507	8970325
191932	15913	244045	110874	935638	104426	71207	24751	17144	800216	358225	15216	63810	408648	175893	125722	86805	105242	186649	6566	144314	157146	193388	145465	119336	190249	31916	69645	99784	10884	248338	45909	509368	271830	44106	212782	121495	44388	210823	32874	175594	44559	257262	925971	112932	2155	179639	109932	23992	232061	13028	9070174
193613	16365	245946	112190	940340	107350	71207	24951	17266	802547	360790	15284	64608	416547	179358	128510	86845	107219	186649	6662	145281	158576	197406	148472	120160	193152	32801	70732	100761	11084	250090	46490	511761	274635	45256	215697	122762	44921	213451	32874	176612	45992	257410	931996	114656	2179	181190	110808	24460	237869	13298	9157518
194458	16709	247473	113057	944551	109910	71207	25126	17369	807412	361982	15367	65088	423527	182108	130974	90172	108642	187720	6711	146145	159707	197406	150672	120500	195735	33495	71666	101477	11190	252263	47232	513883	276692	46224	219000	124111	45429	215533	32874	178023	47324	259880	935495	116510	2196	182392	111848	24883	241422	13723	9235348
195692	17063	248139	113641	949056	112147	73858	25311	17438	812063	362921	15444	65845	429749	185185	132516	90619	109670	187995	6798	146995	160549	204326	153620	120865	198802	34252	72620	102114	11288	254211	48104	515753	278028	47435	221909	125195	45978	217498	34120	178917	47850	261765	941821	117706	2219	183418	112593	25238	244927	14167	9317155
197504	17455	249818	114519	954776	114709	74843	25426	17524	816700	394526	15531	67024	436265	188066	134326	93286	111379	189148	6925	147766	161585	207763	157096	121509	201296	35159	74060	103025	11416	256657	49240	517822	280377	48605	226138	126526	46460	220452	34543	179952	48854	264764	947246	119375	2237	184679	114127	25596	251031	14621	9441922
198927	17868	250633	115812	959967	117637	75373	25534	17601	821123	397137	15686	68314	443803	191764	137214	93762	113009	190164	7071	148766	163299	212160	160923	122275	204353	35955	75888	104093	11538	259709	50251	519890	282802	50170	230209	127772	47049	223213	35122	180870	49791	267395	954789	121485	2267	185836	115251	25988	257287	15044	9542185
200528	18182	252768	117360	967041	121006	77060	25753	17682	827380	399625	15785	69579	453738	196176	142491	98509	115277	190845	7260	149964	165161	218263	164865	123887	208458	36968	78012	105360	11785	262290	51110	523107	285661	51973	235170	129873	47839	226145	35750	181639	51151	268797	963905	124292	2303	187202	117023	26547	263571	15409	9670266
202131	18712	254764	119230	973375	124469	78125	26035	17792	832625	402427	15923	70909	465540	200823	145866	99407	117505	191715	7444	151505	167274	222509	170307	124854	213061	37947	80693	106922	11991	265051	52394	526318	288569	53617	240178	131751	48608	229728	36380	182872	52639	272368	970730	127279	2326	188770	118771	27087	269982	16405	9797324
203518	19316	257384	120828	982237	127967	78125	26258	17891	837077	405037	16051	72312	477978	205722	150254	99619	119661	191715	7600	152915	169576	229073	174954	125885	217726	38948	82395	108746	12214	268738	53671	530218	291245	54732	245727	131751	49587	233722	36380	184742	53976	276524	974766	130235	2347	190873	120221	27609	277503	16597	9924389
204665	19834	259264	121866	988079	130984	78125	26603	18001	843897	406061	16179	72961	487987	210374	154778	104462	120838	192981	7693	153996	171399	229073	180862	126689	221745	39679	83969	110022	12458	271246	54881	533797	293339	55882	250268	136258	50448	236897	36380	185688	55404	281873	984911	132621	2392	192175	121467	28404	281910	17310	10044063
206523	20309	259699	122811	994227	134537	81432	26908	18087	847821	407333	16242	74227	498560	214509	159910	105007	122567	193372	7888	155371	172727	238308	184788	127205	225315	40053	85551	110982	12666	273968	56289	537243	294860	56826	254974	138455	51155	240173	38009	186391	56311	284246	994633	134868	2415	193477	122887	28805	286380	18010	10161019
206562	20839	263133	124235	1002473	138427	82953	27112	18173	852174	411652	16320	75428	511183	219338	163827	105462	124646	194702	8060	156709	174881	245252	189681	128138	230139	41151	87733	112304	12882	278419	57547	541200	297442	57920	261482	140157	51909	244677	38798	187738	57334	287251	1002278	137385	2462	194912	124549	29316	293812	19242	10297574
208637	21338	265163	126197	1009884	142402	84741	27342	18379	858012	413894	16437	77121	523840	224374	168453	110840	127344	194702	8202	158423	177541	251872	194570	129394	234519	42070	89942	113411	13102	282233	59034	545453	300561	59739	267356	142334	52770	249470	39776	188995	58696	291157	1012738	139720	2535	196506	126574	30201	301349	19374	10445257
210637	21825	266562	128006	1017578	147599	85899	27546	18507	863619	416876	16534	78279	536542	230965	173404	111112	129680	198531	8395	159900	180189	259183	201795	130665	240030	43031	92553	114880	13414	286354	60776	550678	303454	61225	274457	144691	53879	254930	40764	190490	60716	294296	1021555	143639	2651	198027	128821	30897	309572	20479	10604054
213617	22418	269577	130318	1028048	154038	88645	28016	18666	870552	419870	16652	79798	551957	236565	178888	117374	132844	201981	8639	161769	183095	268362	207339	131970	244877	44244	94922	116737	13853	290377	62006	556344	305233	63538	282528	147358	54937	260792	41529	192101	62327	298633	1031579	145789	2743	199262	131141	31639	318023	21341	10783572
215843	23162	273053	132166	1039375	159234	88645	28395	18814	875096	422905	16759	81317	562985	244887	183555	117389	136137	201981	8791	164090	186142	275792	216028	133340	254411	45886	96834	119006	14212	295230	63171	561921	309118	64484	290243	150205	56018	266381	41529	194014	64182	303484	1035538	151141	2843	200799	133391	32792	323604	21881	10947622
217822	23826	275436	133040	1048809	163417	88645	28803	18977	885201	424989	16759	82245	573616	251597	186314	117430	137586	204513	8944	165930	188275	275792	223581	134309	255260	47158	98161	120183	14552	300283	64201	566113	312235	65565	298096	154128	56880	271860	41529	195507	65381	309908	1044492	153808	2889	201960	134969	33659	329924	22494	11087339
219232	24414	276912	134348	1058972	167713	93284	29200	19064	889864	426236	16853	83344	585248	256744	189597	124585	139097	205057	9117	167656	190439	288954	231018	134898	259949	48027	101601	122099	14907	303215	65454	570323	314207	66674	305364	156857	57646	276413	43923	196617	66278	314539	1050408	155779	3008	204637	137561	34460	334562	23193	11240426
220848	25056	279896	135902	1070388	172044	94986	29552	19309	897323	430571	16905	85125	597849	262207	193198	125170	142008	207685	9363	169805	192964	296840	236949	135803	265904	49398	103805	123795	15173	307958	67559	574935	317495	68006	312443	158408	58570	282483	44528	197900	67284	318042	1062241	158957	3104	206762	139120	35324	342155	24453	11405072
223486	25602	283102	137617	1082857	176694	97028	29755	19465	905248	433732	16974	86435	606771	268222	197518	130598	144753	209914	9519	171823	195868	303058	242043	137396	270868	50582	106617	125459	15599	312701	70451	579811	320862	69452	318828	161425	59669	288859	45911	199447	68671	322056	1074864	162028	3161	208833	141231	36266	350665	25275	11577043
225910	26100	287225	139855	1097190	182801	99381	30153	19678	914333	437156	17081	87978	621383	275503	201572	131032	148390	211966	9734	174733	198550	311041	249906	138791	275806	51818	109280	127876	16115	317589	74116	585635	325158	70862	326615	164340	60873	295807	46951	201160	69742	325041	1089369	165996	3310	210787	143405	37399	358113	26169	11769345
228373	26561	291696	141916	1113439	188566	101469	30816	19808	923418	440591	17199	89764	634395	282311	205917	136763	152206	216709	9958	177086	200949	321181	256700	140429	280857	53293	111661	129714	16616	321821	77098	591368	328846	72410	335423	167261	62175	302998	48001	203161	71070	329055	1102987	170584	3459	213331	145281	38480	365190	27129	11971013
230708	27242	295334	143821	1128517	194679	101469	31321	19961	931827	446804	17361	90834	646286	289183	209203	136936	155908	216709	10123	179971	204155	329021	262952	142401	285862	54542	113029	131733	17094	326964	79440	597680	332261	73578	343286	170924	63668	309932	48001	205018	72214	332467	1115399	173979	3546	215679	147929	39598	372219	27410	12150834
232506	27797	299665	145173	1136766	198600	101469	31808	20151	938414	449132	17483	91653	656298	295357	211664	136955	158100	220192	10359	182139	206850	329021	270157	143180	290197	55680	114061	133888	17405	331394	81896	603360	336775	74270	351419	174330	65170	316843	48001	206295	73065	337975	1123766	177176	3629	217796	151488	40478	376238	28169	12297421
234080	28296	302324	146190	1153776	202289	106740	32211	20290	944745	451056	17596	93090	664620	300913	214792	144632	160232	221160	10544	183797	208623	340964	276500	143879	294194	56381	115921	136227	17861	335675	84148	609797	339194	75330	363304	177874	66333	321977	50573	207552	73848	340182	1143477	179420	3714	221038	154770	41114	379693	29431	12478932
236865	28883	306868	148312	1173104	206439	107280	32664	20409	953300	454732	17656	94730	674089	306538	217784	144956	162838	224403	10799	185464	211199	347746	282916	144544	298606	57504	115921	139098	18283	340671	86247	614679	342294	76499	371840	180610	67333	328181	51424	209230	74859	342231	1159748	182121	3762	223582	157790	42083	386441	29959	12652494
239318	29563	310850	150277	1188840	210630	109152	32995	20516	961676	457909	17764	96503	685467	312521	221286	150138	166139	225638	11027	188161	214594	352433	289303	145636	303596	58565	117682	142240	18676	345398	88102	620712	346506	77494	382743	184342	68503	335427	52317	210905	76142	344429	1172443	183902	3827	226300	160663	43050	392438	30761	12832706
241957	30121	314324	152625	1201469	216683	109152	33579	20736	961676	461517	17881	96503	697489	318894	223323	150493	166139	225638	11265	190480	214594	352433	289303	147382	308081	59682	122952	144781	19205	350285	89796	628024	346506	78233	382743	184342	68503	343889	52317	210905	76142	349666	1178092	183902	3827	228900	162730	44180	398104	30761	12949955
242874	30796	318638	153677	1214301	220953	112581	34170	20937	979020	464526	18006	98500	705063	324537	225056	155307	171755	230602	11265	192858	219252	369801	295001	148387	311520	59796	124066	146317	19609	355116	91852	636302	354514	79014	399808	187567	70832	351266	53954	213120	78280	355049	1193561	190044	4005	230444	165124	45046	399526	31773	13164591
244993	31467	322774	155026	1230198	225283	112581	34670	21308	985297	467564	18082	99660	712936	329008	227179	155396	174182	230602	11288	194448	222469	378152	304023	149940	314184	60845	125323	149229	20142	358855	93982	643163	357958	79720	406703	193824	72506	359148	53954	214911	79099	359687	1211160	192087	4033	233617	167231	45845	404999	31928	13332816
247229	32087	325995	156247	1244357	228772	112581	35251	21448	992660	469516	18138	100484	720114	333312	228690	155396	176925	232245	11508	196447	224964	378152	312969	151785	317567	61801	126466	150527	20636	364047	95417	648641	361778	80305	414432	195545	74119	364596	53954	216129	79900	365153	1222664	193809	4100	235942	169500	46997	409054	32489	13473161
249524	32598	326817	157359	1259356	232905	117295	35654	21552	999319	471563	18223	101698	726304	338977	230631	159697	179041	232414	11757	198370	226132	388942	318763	153270	321958	62198	128407	152171	21033	368086	97095	656413	364512	80766	421063	197745	75431	369016	56723	217487	80464	371091	1234505	195706	4172	237835	171962	47842	411730	33305	13628075
252900	33139	337139	159309	1282992	237310	118754	36343	21685	1008166	476405	18266	103305	738846	344373	233062	160005	183164	237740	11981	201135	229205	395453	322312	154411	325759	63205	130194	154842	21725	373556	99419	663500	367395	81307	430093	199482	76654	374901	57906	218912	80912	377725	1251748	198216	4239	240063	175033	48818	416365	33805	13825191
256828	33828	340979	161521	1303704	241172	121426	36698	21842	1018160	482139	18342	104734	748603	350970	236159	164588	186765	241335	12208	203355	234232	402886	327477	156868	329267	64340	132530	156997	22428	378624	100963	671635	371594	82322	437928	202341	78160	383904	59005	220835	82203	380218	1264907	202220	4461	242480	177358	49905	420930	34507	14021356
260359	34592	346421	164310	1328219	247209	126177	37456	22164	1029030	487978	18484	106455	759562	359430	238724	164878	190600	244078	12554	205399	240907	410843	333626	159036	334224	65122	134710	159532	23567	384193	102862	681783	377231	83197	446849	204048	79293	394736	60722	223063	83348	385007	1279323	206165	4642	244503	179443	51025	426534	35078	14241585
264199	35354	352101	167137	1355403	252222	127715	38398	22480	1039207	494354	18605	108366	770088	367329	241531	170902	194192	247177	12844	209191	246398	420268	338973	161516	339049	66436	136325	162434	24444	390586	104935	693629	382534	83795	456963	208875	81437	407172	62137	226013	84398	390365	1293296	209170	4763	247380	181329	52172	432207	35737	14476958
267589	36296	358900	169382	1385963	257347	127715	39096	22872	1049638	499371	18738	109705	779975	375019	243385	171113	198064	247177	13127	212384	252017	426576	345281	163458	344367	67069	138568	165628	25367	396519	106856	704683	388552	84276	467432	213245	83243	419661	62137	229235	85304	393426	1309404	212844	4894	251173	183081	53572	437918	35941	14698965
269877	37062	364276	170924	1410837	260581	127715	39912	23136	1058074	501405	18842	110510	787573	381617	244691	171114	200631	251123	13348	215027	256844	426576	350862	164931	348317	67875	139834	168140	26044	403128	108088	714834	394990	84651	475024	216486	84496	427915	62137	232099	85991	397453	1320771	215407	5015	255053	189152	54997	441067	36317	14878293
272229	37562	365843	172042	1436742	264618	135844	40711	23319	1065785	506690	18923	111893	796264	387278	245984	176597	202591	252136	13775	217329	259325	436400	356152	166194	351752	68591	141127	170587	26759	407569	109947	723287	399362	85230	484297	218389	85788	435025	65818	234652	86500	404563	1334699	217638	5080	258870	192947	56128	443389	36985	15073756
276665	38141	378157	174325	1471057	268589	138258	41464	23589	1073770	512267	18976	113905	804174	392663	247954	177026	205667	254562	14049	219961	263447	443076	359203	167926	355713	69346	142595	173284	27566	413745	109947	731722	404032	85693	510018	220686	87082	445332	67067	236954	87038	412626	1347760	219971	5180	262730	196032	57060	448009	37475	15300812
280187	38736	382601	176652	1503047	272346	140548	42393	23854	1083362	517779	19056	116203	812430	398417	250280	182331	209135	258914	14454	222653	269412	448418	363719	170672	359397	70133	143924	176334	28519	418861	112950	740980	410527	86250	520112	222993	88287	453497	68299	239444	88023	418404	1361814	222545	5285	267128	199028	58462	452180	37885	15516824
284922	39373	387529	178854	1541609	276995	142979	43036	24098	1094697	525402	19179	118028	823531	404935	252553	182589	213449	261329	14861	225855	274781	454720	367218	172955	364374	70892	145774	178527	29238	424679	114731	752104	416083	86749	531850	225453	89838	465723	69247	241686	88727	427257	1377462	225946	5413	271043	202177	59695	456889	38223	15753765
288775	40000	394512	181624	1579366	281673	146761	43818	24357	1106396	531593	19315	119610	832951	412135	253612	188086	217119	264191	15206	228471	280436	460346	370968	175282	366833	71870	146877	181310	30282	428977	116565	763228	423623	87114	542209	229357	91420	478516	70818	245226	89672	433281	1393570	228129	5541	274438	206288	60637	461367	38785	15992673
292841	40522	402589	184252	1611182	285634	146761	44876	24643	1116973	538040	19708	120632	841688	419536	255009	188228	220659	264191	15620	232009	285725	465159	375398	177947	374633	72644	147688	183949	31119	435771	118358	774228	429776	87381	553461	233343	92839	489851	70818	248798	90407	442166	1407469	231821	5626	278615	208717	62151	465991	38907	16217207
295631	41169	408442	185702	1641770	288193	146761	45460	24874	1125931	542838	19676	121179	848904	425434	256249	188228	223103	268613	15923	234647	290578	465159	378823	179447	377820	73303	148861	186833	31705	440464	119800	784815	436595	87573	562727	237682	93853	499621	70818	252206	91038	453351	1421529	233904	5753	281909	210809	63217	468956	39360	16408802
297895	41599	420248	187057	1675181	291104	153992	46457	25038	1134383	546558	19975	122217	856118	430401	257311	192746	224889	269643	16349	236961	294231	472780	381841	181095	381470	73303	149344	189413	32544	446000	121299	794953	441365	87899	570602	239790	95010	507705	74071	254776	91354	461254	1443311	235872	5857	285149	212584	64394	471285	39775	16618642
301533	41891	424382	189198	1730435	293382	155462	47142	25339	1143794	553995	19896	124019	863477	434642	258253	193017	227817	272276	16760	239362	298160	478171	384164	183300	385240	74040	150861	191732	33318	450614	122557	803917	446601	88186	579357	242028	96092	517682	75237	257320	91699	473041	1465512	237787	5923	288309	214265	65708	475340	40064	16844958
305640	42498	429219	191504	1786574	296716	157781	47929	25602	1155335	560619	20058	125452	870600	440850	260774	197429	230692	275545	17311	241767	304112	482815	386412	185643	389118	74644	152103	194098	34114	456938	124357	813336	451874	88541	584766	245272	97622	527913	76209	260119	92603	482336	1483426	240715	6009	292240	214265	66849	478162	40310	17079763
310335	42883	435036	194543	1831036	300414	160102	48768	25830	1168483	568396	20231	126878	879428	447190	262210	197696	234020	279321	17901	243984	309247	487356	389171	187904	393536	75483	153400	196379	34888	461744	126045	825059	457660	89029	596178	248255	98936	537643	77290	262774	93197	492474	1502697	243918	6149	296093	217205	68485	482443	40593	17320015
315683	43377	442671	197421	1876627	304107	162782	49109	26104	1181483	576537	20413	128218	886805	453139	264707	203361	237189	282434	18337	246553	314926	491875	391889	190411	398000	75992	154745	199257	35712	466320	127500	837711	466104	89248	605862	251821	100308	546998	77812	267076	93772	500729	1521403	246562	6243	299388	220268	69751	486364	41359	17567965
319904	43713	448231	200114	1921892	306598	162782	50136	26342	1193165	582300	20565	129069	894367	457871	266959	203425	240563	282434	18738	248754	319270	496056	394635	192111	401345	76619	155415	201858	36362	471084	128930	847778	472268	89479	614429	255941	101814	557260	77812	270537	94336	507790	1531906	248970	6343	302972	222600	71215	490679	41488	17773816
322452	43896	453597	201650	1958844	308890	162782	50616	26601	1201566	587918	20817	129960	900370	464354	267329	203430	242320	286145	18946	250808	323531	496056	397319	194333	404014	77170	156382	203945	37096	476776	129993	857083	479168	89554	622806	260934	102930	563725	77812	273406	94727	517760	1549803	250964	6443	306848	222600	72342	492724	41662	17961012
324832	44050	461345	203107	1996273	311036	167377	51056	26740	1212581	591438	20881	130877	905069	468219	268736	207542	244296	287261	19285	253073	327374	501115	399311	195500	407876	77324	157103	205884	37715	480661	130808	866888	483647	89878	629354	263546	103755	571497	80231	275733	95074	523573	1574052	252783	6534	310890	226635	73337	494353	42118	18157872
329811	44485	467215	205048	2035909	313552	168960	51623	26900	1223015	600517	20879	132594	911308	471876	270294	207819	247343	290960	19743	255397	331174	504629	401011	197691	410960	77947	158324	206974	38284	485914	132075	876281	488902	90136	637032	265747	105073	579865	81187	278055	95509	530471	1597394	255085	6608	314481	227887	74737	497380	42379	18363808
334569	44852	473273	207941	2076597	316500	170705	52235	27226	1234399	608290	21015	133985	918070	476538	272112	212612	250279	293934	20491	257862	335988	508449	402519	200325	414769	78522	159662	209962	38872	491341	133242	886813	494511	90359	644822	269417	105970	589755	82066	282230	96040	536551	1616840	257697	6680	319133	230202	75936	500443	42664	18585247
338801	45122	480319	211145	2120991	319530	172743	53015	27436	1247546	618576	21173	135233	925107	482734	273661	212749	250279	296499	21226	260728	341925	508449	404403	202651	418383	78929	160357	212211	40015	496638	135166	899837	494511	90628	653650	272705	106821	598535	82066	285028	96546	543189	1632639	260589	6781	323915	233093	77239	503706	42664	18798193
342426	45122	486935	213267	2147895	322189	172743	53653	27436	1247546	624630	21358	135233	930849	488180	274266	212749	250279	296499	21547	263160	341925	508449	404403	204178	420263	78929	161162	214064	40784	502069	136622	912885	494511	90743	653650	272705	106821	605569	82066	285028	96546	549806	1647979	260589	6781	327993	233093	78836	505345	42664	18925365
343458	45497	493041	213969	2199536	323619	172743	54473	27710	1264588	628788	21432	135787	934142	492021	274793	212749	255562	296499	21547	265440	349602	516326	406545	205023	422423	79433	161337	215653	41131	506724	137226	924014	513930	90839	664668	276680	108326	612851	82066	288892	96963	554689	1661418	264078	6966	329577	236719	80177	506022	43146	19142802
345628	45800	494337	214877	2232593	325018	172743	55057	28202	1271979	632299	21512	136215	937909	493841	275299	212749	257062	299722	21880	267198	352736	516326	409061	206388	424218	79780	161974	217509	41636	509765	137968	932022	516828	90928	670525	279325	109725	617935	82066	296179	97390	558065	1671056	264874	7029	333576	236719	80710	508580	43200	19278759
347897	45930	504423	216528	2269948	326668	181200	55488	28342	1280177	636240	21508	137010	942362	496306	276649	218795	258516	300539	22319	269183	356934	519876	410138	208089	426639	79999	162849	218377	42220	513429	138659	940290	520716	91214	675044	282803	110545	621620	85602	298050	97657	561605	1686651	266590	7120	336175	238672	81436	510137	43704	19452060
351804	46123	507222	219246	2307028	328408	181967	56189	28535	1292252	645690	21609	138524	948006	500282	278310	219169	261491	304485	22909	271061	361079	523839	411110	210032	431137	80426	163781	220124	42934	517845	139875	950473	524279	91554	682570	284018	111227	630681	86789	300602	98158	569673	1712730	269326	7202	340297	240846	82773	513056	43923	19658036
356820	46504	512489	222430	2327947	330859	183663	56596	28758	1306123	654743	21748	139864	955380	505017	280064	225206	265261	311229	23499	273689	367918	528621	413107	213055	435420	81300	165297	222595	43879	523295	141186	963390	532830	91842	690748	287292	112260	640180	87949	303475	98720	576363	1731743	271940	7276	344345	242330	84225	516226	44133	19876330
361226	47014	520207	225138	2385424	334097	185708	57456	28983	1323315	666452	22007	141077	963389	511485	281712	225212	265261	315275	24201	276662	375178	528621	415302	215811	440756	81555	166798	224731	44882	529027	142864	978783	539545	92103	700380	291209	113909	648574	87949	307507	99164	585533	1803482	276612	7412	349584	246752	85334	520438	44409	20191414
365747	47019	530267	229442	2435676	337161	185708	58064	29252	1323315	677589	22397	141077	963389	517773	282980	230108	265261	315275	24902	280219	375178	528621	415302	218386	445019	81555	167716	227046	45932	535043	144142	995816	539545	92227	700380	291209	113909	657071	87949	307507	99164	592205	1819793	276612	7412	354766	246752	87820	522523	44409	20370320
369458	47821	539150	231442	2482022	339172	190120	58873	29509	1354833	685122	22448	142199	975352	523090	283895	230119	273970	315275	25245	283171	384181	538121	417832	220277	448387	81944	168262	228871	46614	541202	145379	1011665	558437	92389	714673	296343	116348	664966	87949	312718	99829	599399	1824556	281654	7689	358755	246752	89327	523652	44573	20642603
371934	48118	556384	233475	2513401	341250	190120	59484	29764	1365436	690900	22560	142507	979821	526071	284715	230119	276825	321058	25592	285319	387662	538121	420544	222061	451605	82381	169000	231614	47376	545450	146394	1023897	564924	92572	721481	304375	117745	669818	87949	321669	100532	602904	1840651	283473	7793	363765	255396	91058	526245	44875	20845994
374095	48382	561542	234781	2550326	343435	194636	60333	29904	1376692	696063	22602	143305	984880	529688	286356	234069	279142	322181	25967	287802	392568	543611	423688	223677	454015	82664	169585	233032	47870	547247	147315	1035139	570111	92814	727423	307091	118453	673448	92708	325472	100643	606947	1858833	285633	7873	367536	256435	91886	527871	45257	21031506
379593	48582	567474	238888	2585620	346893	196968	61100	30166	1392123	706154	22757	144843	991719	533083	288298	233901	280835	326648	26565	289758	397202	546642	425261	225444	458230	83378	171033	235455	48662	554400	148499	1048281	575396	93108	735003	308600	119488	682182	93852	328073	101076	615347	1890463	288951	8038	371913	258767	93162	531890	45569	21264369
384184	48922	574680	242593	2624764	349450	199454	61729	30482	1409906	713840	22917	146106	999288	539229	290776	239197	286540	333524	27090	292904	404053	551498	427587	228235	462063	84060	172469	237393	49584	560057	149984	1064297	582348	93427	742817	311924	120223	692111	95463	333235	101684	622700	1914473	292720	8158	377300	260752	94678	535999	45890	21524130
389230	49255	584593	245916	2676431	352923	202758	62949	30750	1429722	723630	23400	147173	1008045	546499	293189	239311	291429	338054	27625	295874	411601	555747	429570	228235	467936	84750	173591	240796	50337	566761	151819	1081885	592746	93696	753068	315730	121085	701578	96591	338112	102132	630030	1939051	297317	8403	382679	264012	96002	540508	46168	21810383
394287	49660	596251	248860	2729142	356110	205994	63503	31107	1449252	736926	23704	148258	1017322	552594	294762	244583	296166	341431	28407	299606	419721	559655	431944	233665	473282	85568	174614	243661	51289	572692	153456	1101445	602774	93875	762603	320974	122847	712142	97614	344176	102580	636084	1962571	301110	8619	387917	268607	97898	544618	46647	22114459
399150	49979	607345	251746	2777878	358947	205994	64475	31457	1464697	748852	23897	149235	1024039	558560	296171	244583	300397	341431	29019	303364	427135	562553	434413	236868	477617	86102	175620	246309	52371	579250	154954	1119284	614355	93963	770977	325277	124476	721820	97614	350084	102901	643289	1985861	303723	8790	393715	271595	99778	548134	46719	22379212
401900	50238	618546	255076	2816786	361148	205994	65273	31791	1477010	757045	24045	149667	1028750	563653	296682	244583	303624	346829	29298	306674	432791	562553	436572	239082	480558	86324	176026	248569	52980	584828	156157	1135592	623188	94083	777065	331775	125683	729133	97614	354525	103318	648658	2001716	305999	8967	398856	271595	101212	550260	46832	22590061
404000	50413	627541	256344	2854924	362825	213358	65827	31993	1488586	764499	24201	150239	1033526	567338	297774	249712	305706	348234	29611	309686	437042	567682	437552	240309	483211	86653	176670	250249	53913	590162	157087	1149771	629124	94329	784957	335679	126607	734369	100607	357654	103499	652432	2016550	307483	9078	403386	276686	102282	551942	47395	22794031
407848	50544	636100	259553	2893872	364336	217047	66446	32423	1503482	773692	24261	151273	1040168	570477	299255	249803	308728	352939	30326	312351	442529	570150	438867	241957	486456	87077	177670	252842	54516	594749	157974	1164562	635975	94549	792938	337900	127780	741976	101393	359357	103743	657168	2042602	309629	9247	407947	278544	103203	555249	48072	23015847
410995	50840	641729	262020	2931162	366774	220576	67173	32600	1517472	782288	24352	152364	1046030	574119	301161	254104	313281	355835	31150	314867	448447	573278	440354	243899	489319	87653	179199	253985	55378	602629	159119	1179266	641073	94788	799639	341820	129109	750160	102485	365378	104195	661278	2068684	314817	9368	412545	281202	104392	558020	48289	23245189
414583	51185	649040	264511	2974012	369177	221544	68065	32820	1531192	791324	24598	153358	1052682	578494	302560	254410	317344	361148	31958	317815	454402	576573	441935	245847	492899	88110	180131	256172	55957	609721	160543	1193453	650926	95016	807293	344969	130246	756691	103386	371180	104512	667433	2093009	317559	9573	417839	283777	105219	561160	48701	23480771
417528	51485	658186	267635	3015501	371458	223422	68727	33140	1548067	801130	24789	154470	1059324	583160	303926	258354	321269	364853	32781	320739	459927	579574	443562	248189	497037	88635	180910	258050	56966	616032	161805	1212922	659840	95141	814442	348513	131258	763448	104443	375967	104937	670188	2120213	320102	9734	422634	285970	106649	563866	48909	23725767
420681	51678	666901	270178	3056891	373483	223422	69372	33537	1560186	809663	24969	155276	1064667	587049	304748	258354	324324	364853	33219	324031	465726	581785	445047	250869	499866	89056	180910	260090	57605	622089	162893	1228867	667826	95292	821507	352145	132412	770347	104443	382422	105278	677098	2144870	322252	9915	429391	285970	108124	566275	49068	23943449
422598	51959	673882	271154	3086770	374981	223422	70294	33851	1571279	815995	25064	155554	1068829	590211	305151	258354	326674	368980	33559	326445	470140	581785	446380	252475	502063	89393	181978	261573	58229	627221	163637	1242561	674637	95361	826754	355478	133205	776132	104443	388184	105544	679673	2161272	323837	10057	439305	289939	108821	568166	49363	24120007
424028	52113	679282	272263	3112595	376171	230125	70910	34033	1579281	820952	25187	155554	1072214	592709	306083	261825	328667	369951	33876	328214	473441	585128	447349	253932	503740	89576	182176	262794	58709	631074	164263	1255971	674637	95497	831066	357333	133851	780111	104443	391464	105659	681289	2172862	324919	10220	446550	289939	109809	569335	49708	24260832
